Gene,Log2FoldChange,PValue,AdjustedPValue
216331_at,-0.8555871272830715,9.887498677362023e-09,1.9304533365369827e-07
216333_x_at,-1.5604906490722033,1.2744023471311152e-14,1.0876841975285908e-12
216392_s_at,0.7393146477821766,0.00024034617460815075,0.000818911823104042
216491_x_at,0.8445519500613377,1.5820051778927406e-07,2.0015950306654786e-06
216510_x_at,0.5657556808954207,9.361363980309071e-07,8.914334230787139e-06
216521_s_at,0.6394274517404419,2.485438972160664e-12,1.2845161414599194e-10
216591_s_at,0.9206079488399985,6.688907421507028e-06,4.456755162116914e-05
216593_s_at,0.8345226756911162,6.382838667099906e-06,4.2991692596078554e-05
216594_x_at,-0.5172023948793862,0.0003128285399139121,0.0010155678253585382
216598_s_at,0.5009623076949632,0.002086603961601673,0.0048043034947560645
216602_s_at,0.5701862013868806,1.633900268749592e-05,9.231675586927901e-05
216607_s_at,0.5646452160726185,4.949789779112936e-05,0.00022716257532902386
216641_s_at,0.7926279668398533,7.934354169487797e-06,5.127750781080316e-05
216693_x_at,0.7396824194514791,2.916967678208179e-05,0.0001476375101379782
216804_s_at,0.7757971470884595,1.2728539227216065e-05,7.521798690314506e-05
216915_s_at,0.712395124690564,8.034123361582349e-08,1.1307338318107586e-06
216950_s_at,0.7750213906467676,1.840624034773541e-08,3.284535314620981e-07
216969_s_at,0.5930177960579348,2.5363589213404716e-06,2.020429698620868e-05
216971_s_at,0.7539595892891775,0.0001288947174055869,0.0004947755073682462
216976_s_at,0.5536530206044503,3.7809205684552667e-07,4.1707407393240666e-06
217094_s_at,0.5212274766750791,2.171436819479172e-09,5.2226377352239794e-08
217140_s_at,0.6437255911229407,0.0009685887586547841,0.0025519212734640777
217185_s_at,0.5406855210350967,4.5142094912727474e-05,0.00021096443354708935
217188_s_at,0.9092416732898152,6.273090454753373e-08,9.208926171892737e-07
217202_s_at,0.5178527000684001,0.00021139731509906638,0.0007363410210633525
217208_s_at,0.8060138500009777,1.2995887131437874e-10,4.401509528234832e-09
217232_x_at,-0.696326808831075,9.338553533444324e-08,1.2855358117559856e-06
217234_s_at,0.979128615831975,4.2710735886414096e-07,4.6327345766120615e-06
217294_s_at,1.0014408012875018,0.0002533769401836737,0.0008551435947538921
217356_s_at,0.6888835039079395,0.00033375725381578155,0.0010713514599167233
217388_s_at,0.6320859582876777,0.0017663551957564662,0.004189658758745209
217414_x_at,-0.6755221764910768,5.727665106713044e-07,5.947056380525967e-06
217428_s_at,0.9279607441468758,1.4149835625774975e-10,4.738608630192265e-09
217487_x_at,-0.5184611174306262,0.001985652944135213,0.004610281766945933
217504_at,-0.5286600734379521,0.0011309751632598186,0.002898068759061936
217546_at,-0.5653319617567001,0.00043684900163796136,0.0013268188857213459
217755_at,0.6014904478277971,2.1182524329170709e-10,6.7205753607118e-09
217777_s_at,1.309939840161961,2.8391709658963687e-06,2.2167202063057065e-05
217785_s_at,0.8157143437484897,4.3508173299516834e-06,3.151127023007336e-05
217787_s_at,0.5883630479587372,6.88018392342132e-05,0.00029724534958577967
217791_s_at,0.5679405585881803,7.345871981132144e-06,4.812190522376742e-05
217799_x_at,0.7974735246115277,3.8447813191965174e-07,4.225581588191257e-06
217811_at,0.5099857556062495,6.523740711191304e-05,0.0002846168869938756
217821_s_at,0.5668088381753869,0.0008382082337652723,0.002263920104795318
217826_s_at,0.5958852614886445,1.795932677744196e-05,9.969274585018618e-05
217851_s_at,0.5241154131679671,0.00026757766984716636,0.0008937806277171591
217857_s_at,0.5085660444344668,2.8646087062974848e-05,0.00014539328146315366
217893_s_at,0.6391985854593494,0.00026289117340060005,0.0008811810067126038
217919_s_at,0.8707375124727226,3.753633869877293e-06,2.7885737617750437e-05
218002_s_at,-0.6273001444673874,3.935208444056486e-16,4.683368392065951e-14
218009_s_at,1.2449871622618653,1.5951547654794975e-15,1.648804953439569e-13
218013_x_at,0.6968372927165007,1.68406796271364e-05,9.46322012456393e-05
218039_at,1.1158842132280382,1.6194183157459772e-10,5.333546188309132e-09
218073_s_at,0.8614545187272533,4.106550993184867e-16,4.8678925106515216e-14
218087_s_at,-0.6723889655121837,7.511351291246755e-08,1.0719425495944352e-06
218115_at,0.559633270561537,8.852784699708343e-08,1.2317204683264443e-06
218119_at,0.5598598425114929,0.000244723566921818,0.0008311030458263469
218129_s_at,0.6269612604128345,4.674111629112186e-06,3.335524667578576e-05
218156_s_at,0.602479506807212,0.0001253400089836711,0.00048374096357476005
218209_s_at,0.812226766886694,5.785787132011297e-07,5.996982415247795e-06
218218_at,0.5412686485208984,0.009995447585802227,0.01819234943903142
218229_s_at,0.6517400699126141,0.00044929513178724567,0.0013563922945121034
218252_at,0.6402959794292702,1.3257715419766616e-08,2.4629009640501764e-07
218260_at,0.8844705718651391,6.9730823390272615e-06,4.60942499737602e-05
218261_at,0.6068197149636809,0.013670808741842453,0.023825810894767666
218302_at,0.8824663470339797,7.988554604579704e-06,5.1563116496975994e-05
218304_s_at,0.5279212715243418,0.0007503711114052491,0.0020681939324504153
218308_at,0.6978491661963524,1.9523805525369447e-09,4.733888950112307e-08
218318_s_at,0.712326551425359,2.9114788428936568e-05,0.0001474087374642978
218324_s_at,0.7224949297319765,5.021959107691455e-08,7.665608710524228e-07
218340_s_at,0.590861553861723,6.836330520686058e-11,2.472334931161428e-09
218342_s_at,0.6739082614003977,2.4300060313755934e-05,0.00012750595497848538
218349_s_at,0.8254478565149888,5.687387190667941e-24,2.3928680304173626e-21
218355_at,1.1224467462094554,5.821084692095802e-21,1.499029671743843e-18
218360_at,0.815829442498214,7.57809492857829e-05,0.00032150667761183166
218365_s_at,0.511892421887763,5.5308310597093166e-08,8.291126087093715e-07
218367_x_at,0.7290878900177891,0.0016043909107130202,0.0038625374987765423
218368_s_at,0.8031427290267645,2.1534633520154137e-06,1.7731052164113683e-05
218374_s_at,0.6580318793174791,2.2617875112457503e-10,7.119506484292208e-09
218389_s_at,0.5521586774302945,0.00011661085404530266,0.00045564413761167835
218400_at,0.535419021362761,1.7999252540750783e-07,2.2254704962636896e-06
218401_s_at,0.5877460603222007,1.2499194497123683e-05,7.417082598690479e-05
218439_s_at,0.5378412722826726,0.00022344611023656516,0.0007712944540081666
218468_s_at,0.6238200246906502,7.995051760103652e-07,7.833000530594172e-06
218474_s_at,0.7766160534932314,1.476853395671833e-06,1.3025262661797756e-05
218542_at,0.9304232009123057,5.899201169481554e-19,1.1296213931714935e-16
218546_at,-0.5373530812933724,6.245647148851581e-22,1.884545167984792e-19
218556_at,0.5622705367749914,0.0027693761641541864,0.006099897122519824
218567_x_at,0.6483548307718165,1.4758839902404362e-05,8.48981447264824e-05
218585_s_at,0.9042979742055857,3.63114618434906e-08,5.866392580793679e-07
218663_at,0.5954620648175042,2.748242137416564e-15,2.6828591218597255e-13
218678_at,-0.7583571649803349,3.8916440607478703e-16,4.650047655306415e-14
218717_s_at,-0.7631692064718212,4.333382311484677e-06,3.1396263984639895e-05
218726_at,0.763942782064156,2.516560457356417e-10,7.830697289807385e-09
218730_s_at,-0.8763541880382824,3.849502706249451e-10,1.138538067733501e-08
218734_at,0.7514453591172627,6.32087970133714e-06,4.2699529271448e-05
218755_at,0.8020000664469498,4.625162837762051e-09,9.953243881102315e-08
218781_at,0.5079941153670235,5.505753489531684e-07,5.750624763611554e-06
218782_s_at,1.2353387652672736,1.4725295809597655e-24,6.664758127640926e-22
218806_s_at,0.5673540860353494,0.0018307891532873446,0.004313719323789206
218825_at,-0.5401042154412097,5.921324835924487e-10,1.668935589244127e-08
218866_s_at,0.9741377528314623,3.933642151357772e-05,0.0001885219931740083
218872_at,-1.1490175858111276,7.368584667303974e-06,4.8238957085624446e-05
218875_s_at,0.5353726117771971,2.9466843222510608e-06,2.289880805219039e-05
218883_s_at,0.8609855224157648,1.8378888071805754e-07,2.2658445913371086e-06
218908_at,0.5642585695767859,1.964779251130109e-05,0.00010720377662958769
218909_at,0.5484873591678348,0.0003524453977856568,0.0011185984830698196
218947_s_at,0.6982267880564619,6.606525321419932e-05,0.0002875566434525079
218967_s_at,0.648368919118381,0.00017255467168537318,0.0006261604898670392
218974_at,-0.5603836522608732,2.376826315356718e-26,1.203399249022642e-23
218979_at,0.5736505428462295,1.8510090549208146e-06,1.569067740221285e-05
219015_s_at,0.7684558476091716,3.577981575509443e-07,3.985140403565179e-06
219016_at,0.5171939523188969,0.0003728275526394162,0.0011692498322776526
219017_at,0.6870865175743774,1.1895069573606327e-05,7.123687215372257e-05
219059_s_at,-1.0158782151506942,2.53137580184927e-05,0.0001316227292477657
219064_at,-1.289834819256066,3.7174438036914194e-16,4.4777210203173414e-14
219079_at,0.6766535500765003,2.910243742119977e-05,0.00014737209877031354
219093_at,-0.8815876617615572,5.535458611022736e-10,1.574811615509249e-08
219099_at,0.7969117517695867,4.743779988072124e-07,5.062743687162932e-06
219121_s_at,1.030688912481701,1.6986811035681328e-09,4.190173569429171e-08
219140_s_at,-1.5638527404878244,9.428021886579284e-08,1.2960559071071374e-06
219148_at,1.0023672356182152,1.9735170833619927e-11,8.268289244626851e-10
219173_at,-0.5290254159918706,5.043948404620669e-07,5.346800097332456e-06
219189_at,1.060915796141806,1.649833820891516e-08,2.9941577094575556e-07
219213_at,-0.7573326051504039,2.7788827869807917e-21,7.346087310857541e-19
219230_at,-0.901899518571271,1.680642080534494e-06,1.4476395683312111e-05
219253_at,0.6245070210285615,8.938614918793127e-05,0.00036753517529826326
219256_s_at,0.5037872103658325,4.2552098581517587e-07,4.618881863470543e-06
219258_at,0.5038155815780656,4.0937923131483205e-09,9.038415667285044e-08
219295_s_at,-0.7935305840499005,0.0005623816453364525,0.0016333947019436567
219304_s_at,-0.6919918477125129,6.264797820742586e-19,1.184443294311535e-16
219306_at,0.7102302736061146,5.531673236334284e-08,8.291126087093715e-07
219308_s_at,-0.9155952340701299,2.2175244276462163e-05,0.00011850069714248261
219326_s_at,0.8235809632529634,3.1924107249994227e-06,2.4464775058281876e-05
219330_at,0.5403359384437141,9.191969129649037e-08,1.2695566253140933e-06
219376_at,0.5522550535392639,2.596505288500864e-06,2.0579147248102363e-05
219398_at,-1.1367547159080669,3.6045169499982397e-06,2.7094647793242935e-05
219493_at,0.6491877682420091,1.7407808390993325e-08,3.1306806276685884e-07
219494_at,0.7388437966456372,7.82389124342193e-12,3.6404249100233626e-10
219529_at,0.5658467316159201,1.2554143213519997e-10,4.290816545472189e-09
219545_at,-0.6598188053566756,0.00020111801465717448,0.0007076321947984825
219633_at,0.609564711784166,2.811491913580571e-11,1.1273139119795815e-09
219670_at,-0.5531236064524001,1.9296639942243177e-07,2.366294040864894e-06
219679_s_at,0.9814978132930459,3.398075065687755e-05,0.00016765425199722137
219689_at,-0.9624961602949331,8.951872822878126e-11,3.1608787820923805e-09
219787_s_at,0.8638166984067928,2.4237160696218904e-09,5.7324819027509986e-08
219795_at,-0.6242951737665301,0.0011873651100842134,0.0030163254161438575
219884_at,-0.6259828148902127,3.68686292238855e-08,5.934212280266169e-07
219918_s_at,1.1759009675797798,2.727159027482765e-10,8.415877527785658e-09
219929_s_at,0.5620180850936305,0.00322268084743963,0.006923259422849092
219931_s_at,0.5898678688904662,1.5686665367427393e-05,8.924607741433288e-05
219935_at,-0.7237209241865634,6.181394027658146e-39,2.0516733599356015e-35
219960_s_at,0.5379778522075949,7.877105234412373e-07,7.747938345813843e-06
219978_s_at,1.1552583426739829,4.4635334655671765e-24,1.9047810240488955e-21
219990_at,0.5031998643368505,8.478637029623481e-12,3.914588027031107e-10
220027_s_at,-0.6460232468309322,5.366361095853576e-14,3.948372873284188e-12
220061_at,-0.950123376771207,7.72972962501954e-06,5.016409536138735e-05
220065_at,-0.8801748804965235,0.0011696819795862425,0.0029810855238417734
220150_s_at,-0.5700631654743382,5.141781479580954e-08,7.80860683060713e-07
220199_s_at,0.5538299276915635,0.0004529337001844897,0.001364877987683958
220200_s_at,0.5041652440547724,6.045120595134779e-06,4.108756369007193e-05
220202_s_at,0.5390186403351893,0.0001441215218432537,0.000541330076763696
220213_at,-0.5249384471261083,4.114221991600621e-09,9.070113603918359e-08
220232_at,-0.6422704242111323,1.8244104982743132e-13,1.1796274979318243e-11
220235_s_at,0.6134157283616668,2.5259039215422137e-06,2.0131750785568038e-05
220273_at,-0.5761153354951054,0.001662186586046475,0.003981144780178023
220276_at,-0.7597282949527191,6.55246587955816e-05,0.0002856806251634894
220386_s_at,0.8809029312626917,1.0403771413357583e-15,1.1179189196396323e-13
220403_s_at,-0.6278079952223827,4.765601658634717e-05,0.0002201640160017573
220425_x_at,-0.8786412302674584,1.631894538898133e-06,1.4162682645544751e-05
220441_at,0.7932116881737761,7.8194646632882e-16,8.748428779840641e-14
220477_s_at,0.6788109597510661,0.0004593675628192697,0.00138133962517991
220494_s_at,0.6346479104092309,2.0514983616256587e-05,0.00011117989669535865
220512_at,-0.6076423983626746,7.868988194982455e-08,1.1119319553477573e-06
220615_s_at,0.5226580743987514,1.5575371312111234e-07,1.9764974164629857e-06
220625_s_at,-0.8098053180664171,1.2463618190779648e-10,4.269646818749652e-09
220651_s_at,0.6973370227022937,5.203626224495566e-19,1.0028562746976229e-16
220692_at,-0.6874312664529789,4.919066867725717e-06,3.471797952256587e-05
220751_s_at,-0.7112149686594074,4.51654609772876e-07,4.861919460589316e-06
220765_s_at,-0.6595444131808583,2.5098900583500987e-10,7.818085070180829e-09
220840_s_at,0.5005477173595589,2.0359415099042928e-10,6.5045609394503775e-09
220865_s_at,0.5561279742245206,2.4879996478759764e-08,4.256673853456539e-07
221009_s_at,-0.882929145352696,7.587680845802495e-13,4.4097121055605466e-11
221020_s_at,0.5953721761501711,9.294912484874872e-05,0.0003803008159816219
221024_s_at,0.5299313617153607,0.00427346026905649,0.008781509607020396
221039_s_at,0.6615523402540955,4.8281717226205226e-05,0.00022257275570697568
221041_s_at,0.7932867014612865,9.516723292857491e-07,9.04209790725951e-06
221079_s_at,0.6691590260949369,1.3524497788250371e-05,7.899383384100885e-05
221163_s_at,-0.8829001902732669,4.761686208547336e-05,0.00022010448511001728
221194_s_at,0.6348843245824884,4.322360334170058e-31,3.912652966737211e-28
221210_s_at,0.5015541464583664,6.3021224034401e-13,3.7278613947636166e-11
221220_s_at,0.5294355343509762,0.0021189251624908717,0.004860925592262979
221222_s_at,0.5010047459850044,4.750224773303383e-09,1.0157388291203913e-07
221295_at,-0.8004202728839405,0.003170611034907233,0.006832527256871221
221423_s_at,0.825291677287392,0.0002269768358928039,0.0007805954457506146
221430_s_at,0.6676396688700685,0.00013581308670555691,0.0005158652858614912
221487_s_at,0.834520751807986,2.8683007271512343e-08,4.810885980991672e-07
221503_s_at,0.5533800734108953,0.00013937318931408162,0.0005267403733793328
221521_s_at,0.5959383090436812,2.1532672158900343e-05,0.00011577105520710423
221542_s_at,0.5437948668191108,0.0003762869181243404,0.0011776262774447666
221561_at,0.7475607455500897,2.581344245775951e-08,4.391225245433896e-07
221577_x_at,0.5840324597957987,2.026841828441285e-19,4.118763204027079e-17
221586_s_at,0.8367260139531743,8.569338458169647e-06,5.461559172657216e-05
221591_s_at,0.8363718146321149,4.8851900863685246e-11,1.8472202311392477e-09
221618_s_at,0.6220677755401014,3.4000631526601547e-07,3.8125633069168223e-06
221677_s_at,0.6297099069644876,1.0352995000882582e-06,9.703943102176483e-06
221745_at,0.6091889858124175,1.8208211785985145e-05,0.0001008371713887557
221747_at,-0.5821345874556996,2.717440874173447e-07,3.1548928796466853e-06
221748_s_at,-0.5459138271282433,4.676561961408164e-15,4.393027009785682e-13
221781_s_at,0.7336002150131482,0.0001259004658479188,0.0004852146453114476
221795_at,-1.308186003319768,1.030818489200298e-15,1.1179189196396323e-13
221796_at,-1.2553232128092418,3.0312170440851715e-15,2.9115278308974997e-13
221803_s_at,0.535707632240412,0.00019248164143555657,0.000683768770717439
221826_at,0.5365279423892568,1.71061134884345e-06,1.4687951196508059e-05
221874_at,-0.62642059268431,2.5955706399751256e-06,2.0579147248102363e-05
221909_at,0.5065303485191319,3.4849676623284174e-06,2.6368529384264055e-05
221926_s_at,0.5136951943760937,0.00044389262890352007,0.0013436620621666627
221928_at,-0.8171076999579245,2.809686014195867e-09,6.511322002797435e-08
221957_at,0.5252456471821723,6.947329445144055e-09,1.4243694247449774e-07
221962_s_at,0.7098388167636327,5.200645977028707e-07,5.4837167887681446e-06
221965_at,0.6894292197204703,5.6668754889062616e-05,0.0002538705827903537
222043_at,-0.5492180180111501,2.7917435685557175e-09,6.474764276389472e-08
222155_s_at,1.607607836931864,3.658656915715651e-09,8.235975839205571e-08
222157_s_at,0.5646106919098814,3.601244015806948e-06,2.7076897587684032e-05
222158_s_at,0.6029765926024306,2.2240752512513742e-05,0.00011874455032239688
222201_s_at,0.5994874329467881,0.00015232688615522244,0.0005665930448547883
222231_s_at,0.5490428402836747,0.00020034480734314785,0.0007057429345465227
222233_s_at,0.6176599777035645,1.3677187429908155e-08,2.5308425653617743e-07
222234_s_at,0.6733884810884321,2.8231815312490425e-06,2.206543137139492e-05
222250_s_at,0.6147890015524009,2.21086156069103e-06,1.809978719190355e-05
222291_at,-0.6426351389696896,0.0005276415197499338,0.0015495696833209753
222317_at,-0.588040118762454,0.006685618297883467,0.012893014189436728
222351_at,-0.6004382856389121,0.0001842503027710684,0.0006601805258938892
222385_x_at,1.0797632485782587,1.1526013097951366e-08,2.1777676360658014e-07
222387_s_at,0.5859974893375388,0.00015593248171259335,0.00057670113825908
222393_s_at,0.7497286617959045,2.0423060057067202e-06,1.700327898619597e-05
222420_s_at,0.6903866519192396,0.00047142035802431165,0.0014111903933161879
222441_x_at,0.5191698183197748,9.153879709277983e-06,5.751886720142026e-05
222442_s_at,0.5927482530681649,1.8357804484675806e-07,2.2651149754904405e-06
222451_s_at,0.5243952415997732,3.8773758210011075e-05,0.0001864836105698681
222458_s_at,1.103918554062514,1.4481405411941444e-11,6.315161203876129e-10
222466_s_at,0.5587138141345558,1.269683082901148e-05,7.50744223992379e-05
222491_at,0.5384133529793274,3.596381512747275e-13,2.2428206377617244e-11
222507_s_at,0.9494692557463349,1.8234415059335981e-06,1.551405430511206e-05
222513_s_at,-0.5274239180250331,2.6182795406295507e-05,0.00013531703535931824
222518_at,0.568019466724397,0.00015875923825610488,0.0005859224073617946
222527_s_at,0.5511177592023988,0.0001966151090765621,0.0006951457614315378
222537_s_at,0.7198579712739077,1.1646063173489316e-05,7.00368099961067e-05
222538_s_at,0.7284515754572309,0.00012515389864115766,0.0004832101926080731
222555_s_at,0.6771594060235624,5.803547685949286e-08,8.620764618333021e-07
222558_at,0.5440975170531299,2.2996118157722787e-05,0.00012203589298409932
222559_s_at,0.598266949922702,0.0013462487066409235,0.003336248661421741
222562_s_at,0.5458283760841742,1.1100529986009557e-05,6.735629326469174e-05
222587_s_at,1.0883810828128093,3.9877398211064697e-07,4.363434576413643e-06
222594_s_at,0.5873356596200494,2.3737067977109932e-08,4.089236993150103e-07
222606_at,0.5217920806068141,2.4105596780023755e-07,2.8586041564623647e-06
222608_s_at,0.9161224458574697,2.968071007963326e-15,2.860071520963886e-13
222611_s_at,0.5991057553544965,1.146044795808592e-18,2.0623283217104974e-16
222622_at,0.5424069215001395,4.5473305968087926e-05,0.00021208096735030797
222645_s_at,0.603560306228411,9.272352080566892e-07,8.840206199211047e-06
222646_s_at,0.6116062770875406,4.54032736592585e-06,3.261872512624747e-05
222668_at,0.6104577358522421,4.845609657673303e-06,3.434932408495892e-05
222680_s_at,0.9582318577641691,4.0462392227832693e-20,9.02009388529715e-18
222699_s_at,0.8689631884110609,1.4103276024977388e-11,6.186388567079655e-10
222703_s_at,0.5206899480616802,5.673043827757007e-08,8.473258261137865e-07
222713_s_at,0.5226388033875664,1.8383339997031257e-15,1.880640864353828e-13
222717_at,-1.1059884305976593,3.059445312540823e-07,3.4908995560053274e-06
222722_at,-0.9551258470258239,4.6486785136093094e-14,3.5067001151145782e-12
222740_at,0.6260629380885283,7.46870928730628e-12,3.4923488858465257e-10
222741_s_at,0.5335686554824943,0.0003267969156175561,0.0010530158602796598
222750_s_at,0.7499807890133199,5.092078981072067e-05,0.0002321944486682717
222752_s_at,0.9768711294335182,3.658120780724075e-08,5.903586383673125e-07
222774_s_at,0.5109568249429464,6.437772265748749e-11,2.3538449586590773e-09
222793_at,0.5394654729920343,0.00019580517696898763,0.0006928562244038851
222804_x_at,0.6959798962446162,1.8300310768300543e-05,0.00010125335863505719
222847_s_at,0.5357656121236376,1.02319965922351e-07,1.3924838369168425e-06
222848_at,0.5993752244237438,1.9603293779948603e-11,8.22457291846383e-10
222862_s_at,-0.8546845797002973,6.684890978672221e-06,4.456395075092537e-05
222885_at,-0.5691852799063262,7.448970055469241e-07,7.397461219979294e-06
222904_s_at,0.5898765685271568,4.636402164373233e-10,1.3390895600815215e-08
223005_s_at,0.830001188681551,9.28960309310791e-06,5.8285869270598504e-05
223021_x_at,0.6088921951907564,3.4002273793505094e-06,2.5821888805120596e-05
223038_s_at,0.6264160043953724,1.2639786599950614e-07,1.6633290982983467e-06
223057_s_at,0.5254525978210158,0.00020570572363611824,0.0007206334439378591
223101_s_at,0.5760322328282848,8.003705907194004e-06,5.1649752183992067e-05
223159_s_at,0.6031285842026328,1.2699773939884206e-13,8.641632053125764e-12
223220_s_at,0.5424093428782011,0.0009564725794056135,0.002526014401202766
223221_at,0.5371706251501203,0.00038620708479610884,0.0012026431284386705
223229_at,1.309303457276499,1.1160888307383279e-86,1.6669902775907667e-82
223246_s_at,0.5679743833277979,1.628473307493194e-07,2.0499685900310447e-06
223258_s_at,0.5271703567662556,3.34670806822067e-18,5.616453000780217e-16
223271_s_at,0.5365597441363898,5.021998119069058e-06,3.5292400611133276e-05
223273_at,0.5021646897242484,1.3738647085928402e-05,8.001576637762785e-05
223274_at,0.5856985640838821,1.0681905342529459e-05,6.542749157105598e-05
223275_at,0.5661608639799534,4.4914261108161576e-08,7.006155654428212e-07
223278_at,1.0723482927112307,1.5813392808584657e-13,1.040479449290839e-11
223289_s_at,0.7374355331928433,1.6059878343398038e-05,9.104966518769903e-05
223305_at,0.5329931262398402,0.001837319325083789,0.004327740331091542
223307_at,0.5442637361403109,1.1597127501528093e-16,1.5062147509810747e-14
223316_at,-0.5219860166053016,2.068177080763679e-05,0.00011194163028913323
223341_s_at,0.5332436950928261,4.913043261967124e-06,3.4695609532265236e-05
223344_s_at,0.7091192252778575,1.2203416953650424e-05,7.277450417251667e-05
223360_at,0.8565200293519877,0.00010906496337919318,0.000432782755853249
223381_at,0.8512789239066394,9.676426915046269e-09,1.8954375397131944e-07
223386_at,0.5884534038938303,5.6027201108138e-07,5.835580723508712e-06
223395_at,-0.5138728319801031,2.7885434913954263e-07,3.226156900657017e-06
223423_at,0.6942266330025739,0.0006898348555527228,0.001926224229301826
223435_s_at,0.5403653898104366,5.6889759161722514e-09,1.1883992207545279e-07
223452_s_at,0.5271773513048914,4.9938555259647516e-08,7.630509067601998e-07
223461_at,0.5530611238860206,5.321212508271391e-05,0.00024106044896433576
223468_s_at,-0.7570629089496546,4.063020499533887e-13,2.502485533238686e-11
223475_at,-0.5756617192350748,1.1618089182295558e-08,2.1923914090557984e-07
223495_at,-0.5227219376414376,8.735464944651629e-09,1.7373222957831788e-07
223496_s_at,-0.520389884203408,2.406068839749307e-06,1.937829290401491e-05
223500_at,-0.7205848734080122,2.5596382833962062e-05,0.0001328841063635931
223540_at,0.5229234738804931,4.761960360280672e-09,1.0175198847089001e-07
223551_at,0.5084665351681052,0.016199228229418997,0.027621630553639153
223569_at,0.5768950043255119,2.8999894581196756e-05,0.00014697740938742951
223578_x_at,0.5953680092204876,4.1345741698202006e-05,0.00019623133079261048
223585_x_at,0.680818880805012,7.799816087374031e-10,2.1227702623450634e-08
223600_s_at,-0.7040119947718262,9.92508986388446e-06,6.160030841760993e-05
223623_at,-1.5130137037380196,7.264127978377785e-52,7.23313436567004e-48
223649_s_at,0.6757659326704277,0.0008056361074352749,0.00219040336773519
223650_s_at,0.5309832697639449,0.000701594941731382,0.0019526734463244054
223666_at,0.5154545242890607,2.4611138747504628e-09,5.8025567219057474e-08
223700_at,0.5754290615171429,3.8255675142162896e-16,4.5894519190630126e-14
223743_s_at,0.6120151805168867,0.0010825755985548492,0.0027926977611665805
223796_at,-0.6081911203774109,6.392255675753089e-08,9.346522836323852e-07
223828_s_at,-0.7953032203347996,0.004588980659333896,0.009325308180654567
223879_s_at,0.7704890143429926,1.020459698787692e-11,4.6116750563064955e-10
224012_at,-1.174278714755074,4.936944011306736e-09,1.0504016489013875e-07
224027_at,-1.0525077980202724,9.193743021744829e-14,6.448595687408504e-12
224046_s_at,0.6195961962251926,1.6661038443269846e-11,7.079637843205645e-10
224061_at,-1.1749268022874784,3.7825680379938836e-11,1.4617447921209999e-09
224078_at,0.5257610154006893,7.78546992190499e-07,7.675496947430557e-06
224177_s_at,0.5664928884874443,0.00018801280066785321,0.0006708454827460715
224191_x_at,-0.6626558362216155,0.00046907170011224687,0.0014051453896663697
224218_s_at,0.6146646049617832,8.35753277957426e-05,0.00034775904609477963
224221_s_at,0.5546704235366677,3.1387803604528243e-15,2.995579774039833e-13
224240_s_at,-0.6704044747772593,1.0934432180793894e-05,6.659191806415397e-05
224250_s_at,0.5832787157072743,0.00021341755276201257,0.000742512128593855
224314_s_at,0.596864366344368,5.617855604883113e-06,3.869416246923411e-05
224321_at,-0.7391335427558041,6.22072344304675e-08,9.14495328202227e-07
224327_s_at,-0.6054134393379456,0.00018842848076729892,0.0006719273698795217
224358_s_at,0.5929605089979941,0.00024139914475268282,0.0008218686177401574
224368_s_at,0.8143467476682589,2.760392208730951e-05,0.00014117177890637044
224396_s_at,0.8418397732551761,1.5299193893781762e-19,3.130256986267458e-17
224410_s_at,0.6629158674603519,5.867042558323922e-10,1.656524530267034e-08
224428_s_at,0.5447485861421253,1.1804660558888152e-05,7.082322157363063e-05
224446_at,0.5564394587960679,0.0001745687199915614,0.0006319336892375088
224492_s_at,0.5912184205136066,6.365657934775757e-05,0.00027894225293768725
224568_x_at,0.8237110123949041,0.004791033608160775,0.009679929384036433
224577_at,0.5516434079343933,1.656810355782492e-05,9.339920541221854e-05
224582_s_at,0.5041328439531614,2.3334886050058964e-05,0.0001234826777834121
224642_at,0.8446359198015765,5.909177806199192e-06,4.0273547667529605e-05
224674_at,0.5758332056112216,4.1102812578395664e-05,0.0001952955650297177
224730_at,0.7669806038491167,0.00035577926673911145,0.001126904703216068
224753_at,0.751333227643761,1.6762108220024997e-07,2.0985653677644036e-06
224829_at,0.7648973650130237,3.926675453650049e-06,2.9001574432847926e-05
224888_at,0.5460545748107029,6.603040591218947e-05,0.0002874887458692499
224917_at,0.5830031409437044,2.1807391148280442e-05,0.00011686946329053343
224956_at,0.5251534339544088,2.6808822794569617e-05,0.00013805087993783548
224982_at,0.7724504953572349,5.9455455856949816e-05,0.0002637441902819728
225016_at,-0.5066480536957858,4.700984210479123e-12,2.2870977253327745e-10
225033_at,0.6818148626336353,0.00021906624817983646,0.0007588944642964252
225088_at,0.6148907832904293,1.9495244744494253e-21,5.49398066988238e-19
225100_at,0.5934889319303838,2.2039203811000036e-06,1.805196315443359e-05
225106_s_at,0.6364319715144857,4.0999386698007333e-05,0.00019487702324298353
225119_at,0.9576954482560367,0.00025270501487162855,0.0008534870245108055
225161_at,0.6034295093850295,0.00018104167153989715,0.0006510264610858081
225165_at,-0.5331620013141034,1.5647432578443868e-07,1.9839563072295213e-06
225195_at,0.6260504619871936,6.569971902708556e-06,4.398435694256163e-05
225207_at,-0.8307824279363558,2.1281079171632364e-10,6.741340371314973e-09
225237_s_at,0.8803634416842705,3.572842082207076e-14,2.7366138122997376e-12
225253_s_at,0.6140363113978506,0.0001130664117500616,0.0004451133173165314
